,Compound ID,measured log(solubility:mol/L),ESOL predicted log(solubility:mol/L),SMILES,SELFIES,InChI,smiles_x,selfies_x,deepsmiles_x,canonical_x,inchi_x,tucan_x,iupac_name_x,smiles_y,selfies_y,deepsmiles_y,canonical_y,inchi_y,tucan_y,iupac_name_y,smiles,selfies,deepsmiles,canonical,inchi,tucan,iupac_name
384,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
385,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
386,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
387,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
388,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
389,Benzocaine,-2.616,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
390,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
391,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
392,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
393,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
394,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
395,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
396,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
397,Ethyl-p-aminobenzoate,-2.1,-2.383,CCOC(=O)c1ccc(N)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate,CCOC(=O)c1ccc(N)cc1,['[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]'],CCOC=O)ccccN)cc6,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",C9NO2/(1-8)(2-4)(2-6)(3-5)(3-6)(4-7)(5-7)(6-9)(7-10)(8-12)(9-11)(9-12),Ethyl 4-aminobenzoate
